,Haiku,Sexe réel,Sexe prédit,Proba prédite homme,Proba prédite femme
2878,le malentendant\\avec ses lunettes -\\noires,H,H,0.10970793119204891,0.8902920688079511
877,Chaleur torride\\Il astique le reflet\\de sa Porsche noire,H,F,0.5768184753658738,0.42318152463412617
2885,vitrine du libraire -\\les couvertures décolorées\\des romans de l'été,H,H,0.15371539568286374,0.8462846043171363
1635,200 miles . . . \\cette fleur de prunier\\sur mon pare-brise,F,H,0.0939061868808263,0.9060938131191737
2410,les lampes éteintes\\sur la vitrine d'armes\\la lune,H,H,0.06451098373076913,0.9354890162692309
1782,à la porte de chez Fauchon\\une flaque de vomi\\- fin de l'an,H,H,0.008041764752224512,0.9919582352477755
2774,canicule\\sous nos corps immobiles\\la moiteur du lit,F,H,0.19826118453875774,0.8017388154612423
2926,Gaza\\avec les roquettes\\on fabrique des poêles à frire,H,F,0.5108929142915855,0.4891070857084145
1700,terrasse au midi\\toutes les ombres\\sentent l'anis,H,H,0.3386372645579666,0.6613627354420334
169,ciel sans nuage\\un cerf-volant rouge\\se perd dans le lointain,F,F,0.8723636948394369,0.12763630516056312
2960,une île et une grosse vague\\mal à l'aise en regardant le choix\\de son fond d'écran,F,F,0.7613942786473841,0.2386057213526159
1803,parcours chatouilleux\\d'insecte sur ma joue\\- passage d'avions,H,H,0.017734844169281727,0.9822651558307183
1913,thé du soir\\dans un parfum de menthe son absence\\infuse,H,F,0.954518622244307,0.04548137775569303
2766,dans la haie\\les fenêtres éclairées\\d'un train,H,F,0.7490824626569146,0.2509175373430855
1947,Dans le boulodrome abandonné\\plus que des bogues de marrons,H,H,0.12675402044086082,0.8732459795591392
463,dans la citrouille \\à la place de la bougie \\une lampe à diode,H,H,0.45199311429410904,0.548006885705891
2543,il se ha?e\\pour traverser le chemin\\l'escargot imprudent !,H,F,0.7820977399640431,0.21790226003595695
948,père et fils dans l'eau\\la jeune mère voilée\\dans l'ombre,H,H,0.022954970159380306,0.9770450298406197
2620,"Des nuages paressent\\sur la pyramide du Louvre\\en bas, la cohue",H,F,0.5888218331069224,0.41117816689307757
168,les feuilles rouges\\les premières à tomber\\un porto ce soir,F,H,0.3252630561304981,0.6747369438695019
1710,Vieille rue du centre\\Un plein magasin\\De fringues gothiques,H,H,0.02315635304305219,0.9768436469569478
2138,continuellement -\\dans la nuit d'été\\sirène après sirène,H,H,0.04331297524404043,0.9566870247559596
242,bruits feutrés\\quelques secondes des ailes\\du papillon,F,H,0.3903015500538476,0.6096984499461524
685,toute une procession\\ces funérailles du trente et un\\décembre 2004,F,H,0.0637648221311592,0.9362351778688408
890,jours de neige --\\plus de blanc que je ne croyais\\dans ma barbe,H,H,0.0322512935637741,0.9677487064362259
193,les volets ouverts\\une part d'ombre subsiste\\dans la chambre vide,H,H,0.016348389771744576,0.9836516102282554
1243,Cigale en faïence\\et déambulateur -\\fin du voyage,F,F,0.6949207322238586,0.30507926777614136
2357,du puits\\dans un seau j'attrape\\une lune,H,H,0.0037522282755091396,0.9962477717244909
1153,crèmes de beauté\\le jour la nuit le jour\\l'automne touche à sa fin,F,F,0.5656989869725578,0.4343010130274422
1517,nuit orageuse -\\le bourdonnement\\d'une moissonneuse,H,H,0.01873945208010186,0.9812605479198981
3053,"pélérine rouge\\de la jeune fille, pour sortir\\le pitbull",H,H,0.015418590316137903,0.9845814096838621
405,berges du marais\\dans ce vieux saule l'automne\\n'a laissé qu'un nid,H,H,0.022779596681134384,0.9772204033188656
365,Les moustiques\\dans ma nouvelle maison\\ne m'ont pas suivi,H,H,0.1116383050830132,0.8883616949169868
325,entre deux averses\\la bouteille de saint-julien\\commence sa décrue,H,H,0.012532349014203858,0.9874676509857961
953,touffeur nocturne -\\la petite chienne se lève\\sous la voie lactée,H,H,0.40257763659706325,0.5974223634029368
2586,Ce jour sombre et gris --\\une pluie fine tombe surveillent\\les roses déssèchées,F,F,0.7610209112956723,0.23897908870432777
1463,demi-lune\\la glace craque\\sous les pas,H,H,0.14290271797887844,0.8570972820211216
26,pleine lune de printemps -\\après la nuit\\...jeûner,H,F,0.6153067305954101,0.38469326940458987
