,Haiku,Sexe réel,Sexe prédit,Proba prédite homme,Proba prédite femme
2878,le malentendant\\avec ses lunettes -\\noires,H,H,0.2892016063424945,0.7107983936575055
877,Chaleur torride\\Il astique le reflet\\de sa Porsche noire,H,H,0.3682708898864514,0.6317291101135486
2885,vitrine du libraire -\\les couvertures décolorées\\des romans de l'été,H,H,0.34262427466190315,0.6573757253380969
1635,200 miles . . . \\cette fleur de prunier\\sur mon pare-brise,F,H,0.3455757602002525,0.6544242397997475
2410,les lampes éteintes\\sur la vitrine d'armes\\la lune,H,H,0.3109626630850395,0.6890373369149605
1782,à la porte de chez Fauchon\\une flaque de vomi\\- fin de l'an,H,H,0.20296181295733196,0.797038187042668
2774,canicule\\sous nos corps immobiles\\la moiteur du lit,F,H,0.33348367626140907,0.6665163237385909
2926,Gaza\\avec les roquettes\\on fabrique des poêles à frire,H,H,0.3353267885398292,0.6646732114601708
1700,terrasse au midi\\toutes les ombres\\sentent l'anis,H,H,0.32713783155625986,0.6728621684437401
169,ciel sans nuage\\un cerf-volant rouge\\se perd dans le lointain,F,H,0.4271140055322574,0.5728859944677426
2960,une île et une grosse vague\\mal à l'aise en regardant le choix\\de son fond d'écran,F,H,0.3445111564906139,0.6554888435093861
1803,parcours chatouilleux\\d'insecte sur ma joue\\- passage d'avions,H,H,0.273991096287603,0.726008903712397
1913,thé du soir\\dans un parfum de menthe son absence\\infuse,H,H,0.39625308636436785,0.6037469136356322
2766,dans la haie\\les fenêtres éclairées\\d'un train,H,H,0.364480006401228,0.635519993598772
1947,Dans le boulodrome abandonné\\plus que des bogues de marrons,H,H,0.3187521382944104,0.6812478617055896
463,dans la citrouille \\à la place de la bougie \\une lampe à diode,H,H,0.33978833749903603,0.660211662500964
2543,il se ha?e\\pour traverser le chemin\\l'escargot imprudent !,H,H,0.3692808311639184,0.6307191688360816
948,père et fils dans l'eau\\la jeune mère voilée\\dans l'ombre,H,H,0.33891647178449436,0.6610835282155056
2620,"Des nuages paressent\\sur la pyramide du Louvre\\en bas, la cohue",H,H,0.43162260199227154,0.5683773980077285
168,les feuilles rouges\\les premières à tomber\\un porto ce soir,F,H,0.36205266947154857,0.6379473305284514
1710,Vieille rue du centre\\Un plein magasin\\De fringues gothiques,H,H,0.2564130421169315,0.7435869578830685
2138,continuellement -\\dans la nuit d'été\\sirène après sirène,H,H,0.30411265853488134,0.6958873414651187
242,bruits feutrés\\quelques secondes des ailes\\du papillon,F,H,0.3460222060861353,0.6539777939138647
685,toute une procession\\ces funérailles du trente et un\\décembre 2004,F,H,0.2742231862266984,0.7257768137733016
890,jours de neige --\\plus de blanc que je ne croyais\\dans ma barbe,H,H,0.2791711336745072,0.7208288663254928
193,les volets ouverts\\une part d'ombre subsiste\\dans la chambre vide,H,H,0.2833153022709418,0.7166846977290582
1243,Cigale en faïence\\et déambulateur -\\fin du voyage,F,H,0.3213344342311769,0.6786655657688231
2357,du puits\\dans un seau j'attrape\\une lune,H,H,0.2664234009101052,0.7335765990898948
1153,crèmes de beauté\\le jour la nuit le jour\\l'automne touche à sa fin,F,H,0.41061746194008997,0.58938253805991
1517,nuit orageuse -\\le bourdonnement\\d'une moissonneuse,H,H,0.23689384207456887,0.7631061579254311
3053,"pélérine rouge\\de la jeune fille, pour sortir\\le pitbull",H,H,0.25486674708540613,0.7451332529145939
405,berges du marais\\dans ce vieux saule l'automne\\n'a laissé qu'un nid,H,H,0.26917095283455694,0.7308290471654431
365,Les moustiques\\dans ma nouvelle maison\\ne m'ont pas suivi,H,H,0.27588874766286975,0.7241112523371303
325,entre deux averses\\la bouteille de saint-julien\\commence sa décrue,H,H,0.25905815303459667,0.7409418469654033
953,touffeur nocturne -\\la petite chienne se lève\\sous la voie lactée,H,H,0.32813343381786475,0.6718665661821352
2586,Ce jour sombre et gris --\\une pluie fine tombe surveillent\\les roses déssèchées,F,H,0.43862786971698164,0.5613721302830184
1463,demi-lune\\la glace craque\\sous les pas,H,H,0.33324817513570193,0.6667518248642981
26,pleine lune de printemps -\\après la nuit\\...jeûner,H,H,0.32739695417063686,0.6726030458293631
